source,dest,edge_type,labels:label,source_type,flags:string[],lineno:int,code,childnum:int,funcid:int,classname,namespace,endlineno:int,source_name,doccomment,export,tainted
154,159,PARENT_OF,AST,AST_ENCAPS_LIST,,20.0,"`[node-latex-complete] Complete source: ${src_file}, check out result in ${dest_file}!`",1.0,162.0,,20:31:20:118,20.0,,,True,
155,156,PARENT_OF,AST,string,,20.0,[node-latex-complete] Complete source: ,0.0,162.0,,20:31:20:73,20.0,,,True,
155,157,PARENT_OF,AST,AST_VAR,,20.0,,1.0,162.0,,20:73:20:81,20.0,,,True,
157,158,PARENT_OF,AST,string,,20.0,src_file,0.0,162.0,,20:73:20:81,20.0,src_file,,True,
160,161,PARENT_OF,AST,string,,20.0,", check out result in ",2.0,162.0,,20:81:20:106,20.0,,,True,
162,163,ENTRY,AST,AST_VAR,,20.0,,3.0,162.0,,20:106:20:115,20.0,,,True,
162,164,EXIT,AST,string,,20.0,dest_file,0.0,162.0,,20:106:20:115,20.0,dest_file,,True,
162,165,PARENT_OF,AST,string,,20.0,!,4.0,162.0,,20:115:20:118,20.0,,,True,
162,166,PARENT_OF,AST,,,15.0,,5.0,162.0,,15::15:,,,,True,
162,167,PARENT_OF,AST,,,15.0,,6.0,162.0,,15::15:,,,,True,
162,180,PARENT_OF,AST,,,10.0,,5.0,111.0,,10::10:,,,,True,
162,181,PARENT_OF,AST,,,10.0,,6.0,111.0,,10::10:,,,,True,
162,213,PARENT_OF,AST,,,6.0,,5.0,56.0,,6::6:,,,,True,
162,214,PARENT_OF,AST,,,6.0,,6.0,56.0,,6::6:,,,,True,
167,168,PARENT_OF,AST,AST_ASSIGN,,27.0,module.exports = selflatex,5.0,14.0,,27::27:26,27.0,,,True,
167,172,PARENT_OF,AST,AST_PROP,,27.0,module.exports,0.0,14.0,,27::27:14,27.0,,,True,
167,176,PARENT_OF,AST,AST_VAR,,27.0,,0.0,14.0,,27::27:6,27.0,,,True,
168,169,PARENT_OF,AST,string,,27.0,module,0.0,14.0,,27::27:6,27.0,module,,True,
168,170,PARENT_OF,AST,string,,27.0,exports,1.0,14.0,,27:7:27:14,27.0,,,True,
168,171,PARENT_OF,AST,AST_VAR,,27.0,,1.0,14.0,,27:17:27:26,27.0,,,True,
172,173,PARENT_OF,AST,string,,27.0,selflatex,0.0,14.0,,27:17:27:26,27.0,selflatex,,True,
172,174,PARENT_OF,Filesystem,File,,,,,,,,,/home/alex/ODGen/builtin_packages/child_process.js,,True,
172,175,PARENT_OF,AST,AST_TOPLEVEL,TOPLEVEL_FILE,1.0,,,,,1::44:1,44.0,/home/alex/ODGen/builtin_packages/child_process.js,,True,
